t,V_e,V_m
-1.374e-06,5.88,2.44
-1.3720000000000002e-06,6.0,2.44
-1.3700000000000002e-06,5.96,2.44
-1.368e-06,5.96,2.4
-1.3660000000000001e-06,5.96,2.36
-1.3640000000000002e-06,5.92,2.36
-1.362e-06,5.92,2.32
-1.3600000000000001e-06,5.92,2.36
-1.3580000000000002e-06,5.92,2.32
-1.3560000000000002e-06,5.88,2.36
-1.354e-06,5.92,2.36
-1.3520000000000001e-06,5.96,2.2800000000000002
-1.3500000000000002e-06,5.92,2.2800000000000002
-1.348e-06,5.88,2.32
-1.3460000000000001e-06,5.96,2.32
-1.3440000000000002e-06,5.96,2.2800000000000002
-1.3420000000000002e-06,5.96,2.2800000000000002
-1.34e-06,5.96,2.24
-1.3380000000000001e-06,5.92,2.2800000000000002
-1.3360000000000002e-06,5.92,2.2800000000000002
-1.334e-06,5.92,2.2
-1.3320000000000001e-06,5.88,2.24
-1.3300000000000002e-06,5.96,2.2
-1.328e-06,5.92,2.24
-1.326e-06,5.92,2.16
-1.3240000000000002e-06,5.92,2.2
-1.3220000000000002e-06,5.92,2.12
-1.32e-06,5.96,2.16
-1.3180000000000001e-06,5.96,2.2
-1.3160000000000002e-06,5.96,2.16
-1.314e-06,5.92,2.16
-1.312e-06,5.96,2.12
-1.3100000000000002e-06,5.92,2.12
-1.3080000000000002e-06,5.96,2.08
-1.306e-06,5.92,2.16
-1.3040000000000001e-06,5.96,2.16
-1.3020000000000002e-06,5.92,2.12
-1.3e-06,5.96,2.12
-1.2980000000000001e-06,5.96,2.08
-1.2960000000000002e-06,5.92,2.16
-1.2940000000000002e-06,5.96,2.08
-1.292e-06,5.92,2.12
-1.2900000000000001e-06,5.92,2.04
-1.2880000000000002e-06,5.92,2.08
-1.286e-06,5.96,2.08
-1.2840000000000001e-06,5.92,2.04
-1.2820000000000002e-06,5.92,2.08
-1.28e-06,5.92,2.04
-1.278e-06,5.88,2.08
-1.2760000000000001e-06,5.92,2.04
-1.2740000000000002e-06,5.96,2.08
-1.272e-06,5.96,2.04
-1.2700000000000001e-06,5.96,2.04
-1.2680000000000002e-06,5.92,2.04
-1.266e-06,5.96,1.96
-1.264e-06,5.96,2.04
-1.2620000000000002e-06,5.88,2.04
-1.2600000000000002e-06,5.88,2.04
-1.258e-06,5.88,2.0
-1.2560000000000001e-06,5.92,2.04
-1.2540000000000002e-06,5.88,2.04
-1.252e-06,5.92,2.0
-1.25e-06,5.92,2.0
-1.2480000000000002e-06,5.92,2.04
-1.2460000000000002e-06,5.96,2.0
-1.244e-06,5.92,2.0
-1.2420000000000001e-06,5.88,2.0
-1.2400000000000002e-06,5.92,2.0
-1.238e-06,5.96,2.0
-1.2360000000000001e-06,5.92,1.96
-1.2340000000000002e-06,5.88,2.0
-1.232e-06,5.88,2.0
-1.23e-06,5.92,2.0
-1.2280000000000001e-06,5.96,2.0
-1.2260000000000002e-06,5.96,2.0
-1.224e-06,5.92,2.04
-1.2220000000000001e-06,6.0,2.0
-1.2200000000000002e-06,5.92,1.96
-1.218e-06,5.92,1.96
-1.216e-06,5.92,2.0
-1.2140000000000002e-06,5.92,2.0
-1.2120000000000002e-06,5.92,1.92
-1.21e-06,5.88,1.96
-1.2080000000000001e-06,5.92,2.0
-1.2060000000000002e-06,5.96,2.0
-1.204e-06,5.92,2.0
-1.202e-06,5.92,2.0
-1.2000000000000002e-06,5.92,1.96
-1.1980000000000002e-06,5.92,1.96
-1.196e-06,5.92,2.0
-1.1940000000000001e-06,5.96,2.0
-1.1920000000000002e-06,5.92,1.96
-1.19e-06,5.96,1.96
-1.188e-06,5.96,2.0
-1.1860000000000002e-06,5.92,1.96
-1.1840000000000002e-06,5.96,1.96
-1.182e-06,5.96,1.96
-1.1800000000000001e-06,5.92,2.0
-1.1780000000000002e-06,5.88,1.96
-1.176e-06,5.92,1.96
-1.1740000000000001e-06,5.96,1.96
-1.1720000000000002e-06,5.92,1.96
-1.17e-06,5.92,1.96
-1.168e-06,5.92,1.96
-1.1660000000000001e-06,5.92,2.0
-1.1640000000000002e-06,5.92,1.96
-1.162e-06,5.88,1.96
-1.1600000000000001e-06,5.96,1.96
-1.1580000000000002e-06,5.92,1.92
-1.156e-06,5.92,1.96
-1.154e-06,5.96,1.96
-1.1520000000000002e-06,5.92,1.92
-1.1500000000000002e-06,5.88,1.96
-1.148e-06,5.92,1.96
-1.1460000000000001e-06,5.92,1.96
-1.1440000000000002e-06,5.92,1.96
-1.142e-06,5.92,1.92
-1.14e-06,5.92,2.0
-1.1380000000000002e-06,5.88,1.92
-1.1360000000000002e-06,5.96,1.96
-1.134e-06,5.92,1.92
-1.1320000000000001e-06,5.92,1.92
-1.1300000000000002e-06,5.92,1.92
-1.128e-06,5.92,1.8800000000000001
-1.126e-06,5.96,1.92
