date/time: ,26/10/2022,05:17 p.m.
Run 1

time	(N)
52,140000	2,655524E+0
52,146667	2,590050E+0
52,153333	2,517683E+0
52,160000	2,455655E+0
52,166667	2,383289E+0
52,173333	2,317814E+0
52,180000	2,262678E+0
52,186667	2,190312E+0
52,193333	2,114499E+0
52,200000	2,066255E+0
52,206667	2,014565E+0
52,213333	1,973212E+0
52,220000	1,928414E+0
52,226667	1,921522E+0
52,233333	1,859494E+0
52,240000	1,838818E+0
52,246667	1,842264E+0
52,253333	1,807804E+0
52,260000	1,800912E+0
52,266667	1,790573E+0
52,273333	1,780235E+0
52,280000	1,797466E+0
52,286667	1,804358E+0
52,293333	1,818142E+0
52,300000	1,842264E+0
52,306667	1,883616E+0
52,313333	1,904292E+0
52,320000	1,924968E+0
52,326667	1,997335E+0
52,333333	2,028349E+0
52,340000	2,086931E+0
52,346667	2,145513E+0
52,353333	2,183420E+0
52,360000	2,252340E+0
52,366667	2,304030E+0
52,373333	2,352275E+0
52,380000	2,448763E+0
52,386667	2,510791E+0
52,393333	2,565928E+0
52,400000	2,645186E+0
52,406667	2,734783E+0
52,413333	2,814041E+0
52,420000	2,889853E+0
52,426667	2,962220E+0
52,433333	3,020802E+0
52,440000	3,131075E+0
52,446667	3,189657E+0
52,453333	3,241347E+0
52,460000	3,317160E+0
52,466667	3,368850E+0
52,473333	3,423986E+0
52,480000	3,499799E+0
52,486667	3,558381E+0
52,493333	3,613517E+0
52,500000	3,672100E+0
52,506667	3,710006E+0
52,513333	3,765142E+0
52,520000	3,796156E+0
52,526667	3,820279E+0
52,533333	3,840955E+0
52,540000	3,861631E+0
52,546667	3,878861E+0
52,553333	3,878861E+0
52,560000	3,892645E+0
52,566667	3,892645E+0
52,573333	3,892645E+0
52,580000	3,868523E+0
52,586667	3,851293E+0
52,593333	3,834063E+0
52,600000	3,813387E+0
52,606667	3,772034E+0
52,613333	3,754804E+0
52,620000	3,699668E+0
52,626667	3,661762E+0
52,633333	3,585949E+0
52,640000	3,548043E+0
52,646667	3,472231E+0
52,653333	3,406756E+0
52,660000	3,324052E+0
52,666667	3,282700E+0
52,673333	3,210333E+0
52,680000	3,148305E+0
52,686667	3,089723E+0
52,693333	2,982896E+0
52,700000	2,927760E+0
52,706667	2,851947E+0
52,713333	2,783027E+0
52,720000	2,720999E+0
52,726667	2,614172E+0
52,733333	2,548698E+0
52,740000	2,483223E+0
52,746667	2,400519E+0
52,753333	2,324706E+0
52,760000	2,276462E+0
52,766667	2,210988E+0
52,773333	2,162744E+0
52,780000	2,104161E+0
52,786667	2,055917E+0
52,793333	2,004227E+0
52,800000	1,962874E+0
52,806667	1,931860E+0
52,813333	1,876724E+0
52,820000	1,856048E+0
52,826667	1,835372E+0
52,833333	1,804358E+0
52,840000	1,797466E+0
52,846667	1,783681E+0
52,853333	1,787127E+0
52,860000	1,797466E+0
52,866667	1,800912E+0
52,873333	1,821588E+0
52,880000	1,849156E+0
52,886667	1,862940E+0
52,893333	1,911184E+0
52,900000	1,935306E+0
52,906667	1,959428E+0
52,913333	1,997335E+0
52,920000	2,045579E+0
52,926667	2,083485E+0
52,933333	2,142067E+0
52,940000	2,217880E+0
52,946667	2,273016E+0
52,953333	2,324706E+0
52,960000	2,421195E+0
52,966667	2,476331E+0
52,973333	2,545252E+0
52,980000	2,631402E+0
52,986667	2,703768E+0
52,993333	2,769243E+0
53,000000	2,858839E+0
53,006667	2,924314E+0
53,013333	2,982896E+0
53,020000	3,044924E+0
53,026667	3,131075E+0
53,033333	3,199995E+0
53,040000	3,268916E+0
53,046667	3,348174E+0
53,053333	3,423986E+0
53,060000	3,492907E+0
53,066667	3,544597E+0
53,073333	3,606625E+0
53,080000	3,634194E+0
53,086667	3,699668E+0
53,093333	3,730682E+0
53,100000	3,761696E+0
53,106667	3,782372E+0
53,113333	3,809941E+0
53,120000	3,840955E+0
53,126667	3,854739E+0
53,133333	3,861631E+0
53,140000	3,902983E+0
53,146667	3,899537E+0
53,153333	3,899537E+0
53,160000	3,871969E+0
53,166667	3,865077E+0
53,173333	3,827171E+0
53,180000	3,806495E+0
53,186667	3,772034E+0
53,193333	3,730682E+0
53,200000	3,703114E+0
53,206667	3,647978E+0
53,213333	3,592841E+0
53,220000	3,565273E+0
53,226667	3,523921E+0
53,233333	3,448109E+0
53,240000	3,399864E+0
53,246667	3,337836E+0
53,253333	3,255132E+0
53,260000	3,162089E+0
53,266667	3,103507E+0
53,273333	3,041478E+0
53,280000	2,965666E+0
53,286667	2,869177E+0
53,293333	2,793365E+0
53,300000	2,731337E+0
53,306667	2,648632E+0
53,313333	2,576266E+0
53,320000	2,510791E+0
53,326667	2,452209E+0
53,333333	2,372951E+0
53,340000	2,331598E+0
53,346667	2,266124E+0
53,353333	2,193758E+0
53,360000	2,142067E+0
53,366667	2,083485E+0
53,373333	2,021457E+0
53,380000	1,962874E+0
53,386667	1,938752E+0
53,393333	1,883616E+0
53,400000	1,862940E+0
53,406667	1,842264E+0
53,413333	1,821588E+0
53,420000	1,811250E+0
53,426667	1,804358E+0
53,433333	1,807804E+0
53,440000	1,797466E+0
53,446667	1,807804E+0
53,453333	1,811250E+0
53,460000	1,811250E+0
53,466667	1,838818E+0
53,473333	1,856048E+0
53,480000	1,900846E+0
53,486667	1,942198E+0
53,493333	1,955982E+0
53,500000	2,028349E+0
53,506667	2,104161E+0
53,513333	2,128283E+0
53,520000	2,207542E+0
53,526667	2,242002E+0
53,533333	2,317814E+0
53,540000	2,376397E+0
53,546667	2,448763E+0
53,553333	2,514237E+0
53,560000	2,559036E+0
53,566667	2,662416E+0
53,573333	2,714107E+0
53,580000	2,793365E+0
53,586667	2,893300E+0
53,593333	2,965666E+0
53,600000	3,034586E+0
53,606667	3,096615E+0
53,613333	3,179319E+0
53,620000	3,251685E+0
53,626667	3,327498E+0
53,633333	3,379188E+0
53,640000	3,441217E+0
53,646667	3,503245E+0
53,653333	3,558381E+0
53,660000	3,596287E+0
53,666667	3,661762E+0
53,673333	3,703114E+0
53,680000	3,737574E+0
53,686667	3,789264E+0
53,693333	3,820279E+0
53,700000	3,854739E+0
53,706667	3,885753E+0
53,713333	3,882307E+0
53,720000	3,871969E+0
53,726667	3,896091E+0
53,733333	3,875415E+0
53,740000	3,882307E+0
53,746667	3,865077E+0
53,753333	3,847847E+0
53,760000	3,834063E+0
53,766667	3,803049E+0
53,773333	3,751358E+0
53,780000	3,741020E+0
53,786667	3,706560E+0
53,793333	3,637640E+0
53,800000	3,610071E+0
53,806667	3,558381E+0
53,813333	3,472231E+0
53,820000	3,413648E+0
53,826667	3,351620E+0
53,833333	3,262024E+0
53,840000	3,224117E+0
53,846667	3,137967E+0
53,853333	3,055262E+0
53,860000	2,986342E+0
53,866667	2,931206E+0
53,873333	2,845055E+0
53,880000	2,789919E+0
53,886667	2,727891E+0
53,893333	2,634848E+0
53,900000	2,565928E+0
53,906667	2,500453E+0
53,913333	2,417749E+0
53,920000	2,338490E+0
53,926667	2,259232E+0
53,933333	2,197204E+0
53,940000	2,162744E+0
53,946667	2,097269E+0
53,953333	2,049025E+0
53,960000	2,021457E+0
53,966667	1,976658E+0
53,973333	1,935306E+0
53,980000	1,907738E+0
53,986667	1,880170E+0
53,993333	1,845710E+0
54,000000	1,814696E+0
54,006667	1,814696E+0
54,013333	1,780235E+0
54,020000	1,787127E+0
54,026667	1,794019E+0
54,033333	1,780235E+0
54,040000	1,807804E+0
54,046667	1,838818E+0
54,053333	1,873278E+0
54,060000	1,893954E+0
54,066667	1,942198E+0
54,073333	1,973212E+0
54,080000	2,000781E+0
54,086667	2,059363E+0
54,093333	2,114499E+0
54,100000	2,148959E+0
54,106667	2,214434E+0
54,113333	2,269570E+0
54,120000	2,314368E+0
54,126667	2,410857E+0
54,133333	2,469439E+0
54,140000	2,555590E+0
54,146667	2,621064E+0
54,153333	2,689984E+0
54,160000	2,765797E+0
54,166667	2,858839E+0
54,173333	2,920868E+0
54,180000	3,007018E+0
54,186667	3,069046E+0
54,193333	3,141413E+0
54,200000	3,203441E+0
54,206667	3,268916E+0
54,213333	3,337836E+0
54,220000	3,420540E+0
54,226667	3,465339E+0
54,233333	3,530813E+0
54,240000	3,582503E+0
54,246667	3,654870E+0
54,253333	3,696222E+0
54,260000	3,747912E+0
54,266667	3,761696E+0
54,273333	3,806495E+0
54,280000	3,827171E+0
54,286667	3,840955E+0
54,293333	3,865077E+0
54,300000	3,871969E+0
54,306667	3,885753E+0
54,313333	3,871969E+0
54,320000	3,878861E+0
54,326667	3,885753E+0
54,333333	3,868523E+0
54,340000	3,858185E+0
54,346667	3,840955E+0
54,353333	3,778926E+0
54,360000	3,751358E+0
54,366667	3,716898E+0
54,373333	3,647978E+0
54,380000	3,613517E+0
54,386667	3,565273E+0
54,393333	3,503245E+0
54,400000	3,434324E+0
54,406667	3,379188E+0
54,413333	3,320606E+0
54,420000	3,244793E+0
54,426667	3,179319E+0
54,433333	3,120737E+0
54,440000	3,031140E+0
54,446667	2,979450E+0
54,453333	2,882961E+0
54,460000	2,810595E+0
54,466667	2,741675E+0
54,473333	2,645186E+0
54,480000	2,593496E+0
54,486667	2,493561E+0
54,493333	2,445317E+0
54,500000	2,376397E+0
54,506667	2,317814E+0
54,513333	2,259232E+0
54,520000	2,197204E+0
54,526667	2,159297E+0
54,533333	2,069701E+0
54,540000	2,021457E+0
54,546667	1,986997E+0
54,553333	1,921522E+0
54,560000	1,911184E+0
54,566667	1,862940E+0
54,573333	1,842264E+0
54,580000	1,818142E+0
54,586667	1,821588E+0
54,593333	1,797466E+0
54,600000	1,800912E+0
54,606667	1,814696E+0
54,613333	1,807804E+0
54,620000	1,845710E+0
54,626667	1,849156E+0
54,633333	1,852602E+0
54,640000	1,876724E+0
54,646667	1,904292E+0
54,653333	1,924968E+0
54,660000	1,986997E+0
54,666667	2,021457E+0
54,673333	2,066255E+0
54,680000	2,128283E+0
54,686667	2,186866E+0
54,693333	2,228218E+0
54,700000	2,328152E+0
54,706667	2,372951E+0
54,713333	2,441871E+0
54,720000	2,524575E+0
54,726667	2,593496E+0
54,733333	2,658970E+0
54,740000	2,738229E+0
54,746667	2,793365E+0
54,753333	2,882961E+0
54,760000	2,944990E+0
54,766667	3,034586E+0
54,773333	3,093169E+0
54,780000	3,155197E+0
54,786667	3,251685E+0
54,793333	3,310268E+0
54,800000	3,386080E+0
54,806667	3,434324E+0
54,813333	3,506691E+0
54,820000	3,548043E+0
54,826667	3,613517E+0
54,833333	3,665208E+0
54,840000	3,675546E+0
54,846667	3,737574E+0
54,853333	3,772034E+0
54,860000	3,806495E+0
54,866667	3,847847E+0
54,873333	3,865077E+0
54,880000	3,875415E+0
54,886667	3,899537E+0
54,893333	3,882307E+0
54,900000	3,892645E+0
54,906667	3,889199E+0
54,913333	3,858185E+0
54,920000	3,834063E+0
54,926667	3,809941E+0
54,933333	3,789264E+0
54,940000	3,768588E+0
54,946667	3,727236E+0
54,953333	3,678992E+0
54,960000	3,647978E+0
54,966667	3,596287E+0
54,973333	3,517029E+0
54,980000	3,489461E+0
54,986667	3,420540E+0
54,993333	3,337836E+0
55,000000	3,282700E+0
55,006667	3,220671E+0
55,013333	3,144859E+0
55,020000	3,058708E+0
55,026667	2,989788E+0
55,033333	2,927760E+0
55,040000	2,831271E+0
55,046667	2,783027E+0
55,053333	2,703768E+0
55,060000	2,617618E+0
55,066667	2,569374E+0
55,073333	2,472885E+0
55,080000	2,421195E+0
55,086667	2,345383E+0
55,093333	2,286800E+0
55,100000	2,224772E+0
55,106667	2,155851E+0
55,113333	2,093823E+0
55,120000	2,042133E+0
55,126667	2,000781E+0
55,133333	1,973212E+0
55,140000	1,904292E+0
55,146667	1,904292E+0
55,153333	1,862940E+0
55,160000	1,862940E+0
55,166667	1,825034E+0
55,173333	1,818142E+0
55,180000	1,821588E+0
55,186667	1,794019E+0
55,193333	1,804358E+0
55,200000	1,790573E+0
55,206667	1,825034E+0
55,213333	1,842264E+0
55,220000	1,842264E+0
55,226667	1,890508E+0
55,233333	1,935306E+0
55,240000	1,969766E+0
55,246667	2,018011E+0
55,253333	2,059363E+0
55,260000	2,117945E+0
55,266667	2,176528E+0
55,273333	2,217880E+0
55,280000	2,283354E+0
55,286667	2,331598E+0
55,293333	2,417749E+0
55,300000	2,452209E+0
55,306667	2,545252E+0
55,313333	2,617618E+0
55,320000	2,693430E+0
55,326667	2,776135E+0
55,333333	2,858839E+0
55,340000	2,907084E+0
55,346667	3,003572E+0
55,353333	3,072492E+0
55,360000	3,151751E+0
55,366667	3,193103E+0
55,373333	3,272362E+0
55,380000	3,324052E+0
55,386667	3,413648E+0
55,393333	3,451555E+0
55,400000	3,520475E+0
55,406667	3,575611E+0
55,413333	3,630748E+0
55,420000	3,682438E+0
55,426667	3,723790E+0
55,433333	3,754804E+0
55,440000	3,820279E+0
55,446667	3,844401E+0
55,453333	3,837509E+0
55,460000	3,868523E+0
55,466667	3,878861E+0
55,473333	3,882307E+0
55,480000	3,878861E+0
55,486667	3,858185E+0
55,493333	3,865077E+0
55,500000	3,844401E+0
55,506667	3,827171E+0
55,513333	3,813387E+0
55,520000	3,768588E+0
55,526667	3,754804E+0
55,533333	3,710006E+0
55,540000	3,668654E+0
55,546667	3,613517E+0
55,553333	3,565273E+0
55,560000	3,503245E+0
55,566667	3,448109E+0
55,573333	3,365404E+0
55,580000	3,306822E+0
55,586667	3,244793E+0
55,593333	3,172427E+0
55,600000	3,113845E+0
55,606667	3,031140E+0
55,613333	2,958774E+0
55,620000	2,893300E+0
55,626667	2,824379E+0
55,633333	2,738229E+0
55,640000	2,662416E+0
55,646667	2,603834E+0
55,653333	2,500453E+0
55,660000	2,459101E+0
55,666667	2,369505E+0
55,673333	2,310922E+0
55,680000	2,238556E+0
55,686667	2,207542E+0
55,693333	2,128283E+0
55,700000	2,093823E+0
55,706667	2,035241E+0
55,713333	2,011119E+0
55,720000	1,945644E+0
55,726667	1,935306E+0
55,733333	1,883616E+0
55,740000	1,849156E+0
55,746667	1,831926E+0
55,753333	1,797466E+0
55,760000	1,828480E+0
55,766667	1,800912E+0
55,773333	1,807804E+0
55,780000	1,797466E+0
55,786667	1,818142E+0
55,793333	1,849156E+0
55,800000	1,862940E+0
55,806667	1,897400E+0
55,813333	1,911184E+0
55,820000	1,966320E+0
55,826667	1,986997E+0
55,833333	2,024903E+0
55,840000	2,073147E+0
55,846667	2,100715E+0
55,853333	2,186866E+0
55,860000	2,245448E+0
55,866667	2,314368E+0
55,873333	2,372951E+0
55,880000	2,441871E+0
55,886667	2,521129E+0
55,893333	2,593496E+0
55,900000	2,655524E+0
55,906667	2,748567E+0
55,913333	2,807149E+0
55,920000	2,879515E+0
55,926667	2,951882E+0
55,933333	3,031140E+0
55,940000	3,086277E+0
55,946667	3,182765E+0
55,953333	3,220671E+0
55,960000	3,313714E+0
55,966667	3,372296E+0
55,973333	3,448109E+0
55,980000	3,489461E+0
55,986667	3,575611E+0
55,993333	3,613517E+0
56,000000	3,672100E+0
56,006667	3,706560E+0
56,013333	3,734128E+0
56,020000	3,761696E+0
56,026667	3,816833E+0
56,033333	3,816833E+0
56,040000	3,834063E+0
56,046667	3,878861E+0
56,053333	3,858185E+0
56,060000	3,868523E+0
56,066667	3,882307E+0
56,073333	3,878861E+0
56,080000	3,865077E+0
56,086667	3,854739E+0
56,093333	3,820279E+0
56,100000	3,785818E+0
56,106667	3,737574E+0
56,113333	3,720344E+0
56,120000	3,668654E+0
56,126667	3,616963E+0
56,133333	3,575611E+0
56,140000	3,527367E+0
56,146667	3,468785E+0
56,153333	3,420540E+0
56,160000	3,324052E+0
56,166667	3,286146E+0
56,173333	3,217225E+0
56,180000	3,151751E+0
56,186667	3,069046E+0
56,193333	2,989788E+0
56,200000	2,920868E+0
56,206667	2,834717E+0
56,213333	2,779581E+0
56,220000	2,693430E+0
56,226667	2,627956E+0
56,233333	2,552144E+0
56,240000	2,493561E+0
56,246667	2,424641E+0
56,253333	2,352275E+0
56,260000	2,290246E+0
56,266667	2,259232E+0
56,273333	2,162744E+0
56,280000	2,124837E+0
56,286667	2,059363E+0
56,293333	2,007673E+0
56,300000	1,969766E+0
56,306667	1,935306E+0
56,313333	1,893954E+0
56,320000	1,859494E+0
56,326667	1,849156E+0
56,333333	1,831926E+0
56,340000	1,821588E+0
56,346667	1,818142E+0
56,353333	1,818142E+0
56,360000	1,818142E+0
56,366667	1,807804E+0
56,373333	1,838818E+0
56,380000	1,859494E+0
56,386667	1,869832E+0
56,393333	1,890508E+0
56,400000	1,924968E+0
56,406667	1,966320E+0
56,413333	2,000781E+0
56,420000	2,069701E+0
56,426667	2,107607E+0
56,433333	2,176528E+0
56,440000	2,221326E+0
56,446667	2,273016E+0
56,453333	2,345383E+0
56,460000	2,431533E+0
56,466667	2,490115E+0
56,473333	2,545252E+0
56,480000	2,638294E+0
56,486667	2,693430E+0
56,493333	2,758905E+0
56,500000	2,827825E+0
56,506667	2,920868E+0
56,513333	2,986342E+0
56,520000	3,072492E+0
56,526667	3,141413E+0
56,533333	3,206887E+0
56,540000	3,282700E+0
56,546667	3,361958E+0
56,553333	3,399864E+0
56,560000	3,479123E+0
56,566667	3,520475E+0
56,573333	3,582503E+0
56,580000	3,613517E+0
56,586667	3,672100E+0
56,593333	3,720344E+0
56,600000	3,754804E+0
56,606667	3,796156E+0
56,613333	3,830617E+0
56,620000	3,847847E+0
56,626667	3,871969E+0
56,633333	3,868523E+0
56,640000	3,885753E+0
56,646667	3,878861E+0
56,653333	3,865077E+0
56,660000	3,858185E+0
56,666667	3,844401E+0
56,673333	3,834063E+0
56,680000	3,792710E+0
56,686667	3,778926E+0
56,693333	3,741020E+0
56,700000	3,703114E+0
56,706667	3,658316E+0
56,713333	3,623856E+0
56,720000	3,551489E+0
56,726667	3,506691E+0
56,733333	3,437771E+0
56,740000	3,375742E+0
56,746667	3,317160E+0
56,753333	3,244793E+0
56,760000	3,182765E+0
56,766667	3,110399E+0
56,773333	3,020802E+0
56,780000	2,969112E+0
56,786667	2,882961E+0
56,793333	2,824379E+0
56,800000	2,752013E+0
56,806667	2,693430E+0
56,813333	2,600388E+0
56,820000	2,541806E+0
56,826667	2,455655E+0
56,833333	2,383289E+0
56,840000	2,290246E+0
56,846667	2,238556E+0
56,853333	2,186866E+0
56,860000	2,128283E+0
56,866667	2,076593E+0
56,873333	2,031795E+0
56,880000	2,000781E+0
56,886667	1,955982E+0
56,893333	1,931860E+0
56,900000	1,897400E+0
56,906667	1,862940E+0
56,913333	1,842264E+0
56,920000	1,831926E+0
56,926667	1,818142E+0
56,933333	1,800912E+0
56,940000	1,800912E+0
56,946667	1,797466E+0
56,953333	1,807804E+0
56,960000	1,804358E+0
56,966667	1,852602E+0
56,973333	1,897400E+0
56,980000	1,928414E+0
56,986667	1,959428E+0
56,993333	2,000781E+0
57,000000	2,021457E+0
57,006667	2,100715E+0
57,013333	2,131729E+0
57,020000	2,176528E+0
57,026667	2,242002E+0
57,033333	2,293692E+0
57,040000	2,376397E+0
57,046667	2,414303E+0
57,053333	2,521129E+0
57,060000	2,572820E+0
57,066667	2,669308E+0
57,073333	2,734783E+0
57,080000	2,810595E+0
57,086667	2,886407E+0
57,093333	2,955328E+0
57,100000	3,034586E+0
57,106667	3,089723E+0
57,113333	3,165535E+0
57,120000	3,224117E+0
57,126667	3,306822E+0
57,133333	3,355066E+0
57,140000	3,437771E+0
57,146667	3,496353E+0
57,153333	3,544597E+0
57,160000	3,599733E+0
57,166667	3,647978E+0
57,173333	3,710006E+0
57,180000	3,741020E+0
57,186667	3,785818E+0
57,193333	3,803049E+0
57,200000	3,806495E+0
57,206667	3,847847E+0
57,213333	3,847847E+0
57,220000	3,871969E+0
57,226667	3,875415E+0
57,233333	3,861631E+0
57,240000	3,865077E+0
57,246667	3,878861E+0
57,253333	3,840955E+0
57,260000	3,830617E+0
57,266667	3,792710E+0
57,273333	3,758250E+0
57,280000	3,723790E+0
57,286667	3,658316E+0
57,293333	3,627302E+0
57,300000	3,582503E+0
57,306667	3,520475E+0
57,313333	3,479123E+0
57,320000	3,406756E+0
57,326667	3,358512E+0
57,333333	3,272362E+0
57,340000	3,224117E+0
57,346667	3,131075E+0
57,353333	3,075939E+0
57,360000	3,007018E+0
57,366667	2,924314E+0
57,373333	2,855393E+0
57,380000	2,772689E+0
57,386667	2,703768E+0
57,393333	2,610726E+0
57,400000	2,552144E+0
57,406667	2,476331E+0
57,413333	2,410857E+0
57,420000	2,348829E+0
57,426667	2,293692E+0
57,433333	2,235110E+0
57,440000	2,183420E+0
57,446667	2,121391E+0
57,453333	2,086931E+0
57,460000	2,018011E+0
57,466667	1,966320E+0
57,473333	1,931860E+0
57,480000	1,900846E+0
57,486667	1,866386E+0
57,493333	1,838818E+0
57,500000	1,828480E+0
57,506667	1,821588E+0
57,513333	1,814696E+0
57,520000	1,814696E+0
57,526667	1,811250E+0
57,533333	1,811250E+0
57,540000	1,845710E+0
57,546667	1,866386E+0
57,553333	1,876724E+0
57,560000	1,911184E+0
57,566667	1,949090E+0
57,573333	1,966320E+0
57,580000	2,011119E+0
57,586667	2,052471E+0
57,593333	2,107607E+0
57,600000	2,173082E+0
57,606667	2,221326E+0
57,613333	2,290246E+0
57,620000	2,355721E+0
57,626667	2,400519E+0
57,633333	2,483223E+0
57,640000	2,548698E+0
57,646667	2,621064E+0
57,653333	2,693430E+0
57,660000	2,758905E+0
57,666667	2,827825E+0
57,673333	2,903638E+0
57,680000	2,989788E+0
57,686667	3,051816E+0
57,693333	3,134521E+0
57,700000	3,213779E+0
57,706667	3,272362E+0
57,713333	3,344728E+0
57,720000	3,427432E+0
57,726667	3,458447E+0
57,733333	3,537705E+0
57,740000	3,565273E+0
57,746667	3,613517E+0
57,753333	3,665208E+0
57,760000	3,703114E+0
57,766667	3,747912E+0
57,773333	3,765142E+0
57,780000	3,806495E+0
57,786667	3,840955E+0
57,793333	3,851293E+0
57,800000	3,882307E+0
57,806667	3,868523E+0
57,813333	3,878861E+0
57,820000	3,882307E+0
57,826667	3,871969E+0
57,833333	3,844401E+0
57,840000	3,820279E+0
57,846667	3,789264E+0
57,853333	3,772034E+0
57,860000	3,730682E+0
57,866667	3,699668E+0
57,873333	3,647978E+0
57,880000	3,599733E+0
57,886667	3,579057E+0
57,893333	3,503245E+0
57,900000	3,461893E+0
57,906667	3,379188E+0
57,913333	3,324052E+0
57,920000	3,268916E+0
57,926667	3,172427E+0
57,933333	3,117291E+0
57,940000	3,013910E+0
57,946667	2,969112E+0
57,953333	2,876069E+0
57,960000	2,814041E+0
57,966667	2,738229E+0
57,973333	2,665862E+0
57,980000	2,610726E+0
57,986667	2,531468E+0
57,993333	2,469439E+0
58,000000	2,393627E+0
58,006667	2,317814E+0
58,013333	2,259232E+0
58,020000	2,210988E+0
