Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,20000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,0.005
Label,,
TIME,CH1,CH2
-2.4096e-04,-9.8,0.0006
-2.4080e-04,-9.8,0.0002
-2.4064e-04,-9.8,0.0002
-2.4048e-04,-9.8,0.0004
-2.4032e-04,-9.8,0.0006
-2.4016e-04,-9.8,0.0006
-2.4000e-04,-9.8,0.0006
-2.3984e-04,-9.8,0.0004
-2.3968e-04,-10,0.0004
-2.3952e-04,-9.8,0.0006
-2.3936e-04,-9.8,0.0006
-2.3920e-04,-9.8,0.0006
-2.3904e-04,-9.8,0.0006
-2.3888e-04,-9.8,0.0006
-2.3872e-04,-9.8,0.0004
-2.3856e-04,-9.8,0.0006
-2.3840e-04,-9.8,0.0004
-2.3824e-04,-10,0.0004
-2.3808e-04,-9.8,0.0006
-2.3792e-04,-9.8,0.0004
-2.3776e-04,-9.8,0.0004
-2.3760e-04,-9.8,0.0002
-2.3744e-04,-9.8,0.0006
-2.3728e-04,-9.8,0.0004
-2.3712e-04,-9.8,0.0006
-2.3696e-04,-9.8,0.0006
-2.3680e-04,-9.8,0.0006
-2.3664e-04,-9.8,0.0006
-2.3648e-04,-9.8,0.0004
-2.3632e-04,-9.8,0.0004
-2.3616e-04,-9.8,0.0002
-2.3600e-04,-9.8,0.0006
-2.3584e-04,-9.8,0.0006
-2.3568e-04,-9.8,0.0004
-2.3552e-04,-9.8,0.0004
-2.3536e-04,-9.8,0.0006
-2.3520e-04,-9.8,0.0004
-2.3504e-04,-9.8,0.0004
-2.3488e-04,-9.8,0.0004
-2.3472e-04,-9.8,0.0004
-2.3456e-04,-9.8,0.0006
-2.3440e-04,-9.8,0.0004
-2.3424e-04,-9.8,0.0002
-2.3408e-04,-9.8,0.0002
-2.3392e-04,-9.8,0.0004
-2.3376e-04,-9.8,0.0004
-2.3360e-04,-9.8,0.0006
-2.3344e-04,-9.8,0.0004
-2.3328e-04,-9.8,0.0004
-2.3312e-04,-9.8,0.0006
-2.3296e-04,-9.8,0.0004
-2.3280e-04,-9.8,0.0006
-2.3264e-04,-9.8,0.0004
-2.3248e-04,-9.8,0.0004
-2.3232e-04,-9.8,0.001
-2.3216e-04,-9.8,0.0006
-2.3200e-04,-9.8,0.0004
-2.3184e-04,-9.8,0.0004
-2.3168e-04,-9.8,0.0004
-2.3152e-04,-9.8,0.0008
-2.3136e-04,-9.8,0.0004
-2.3120e-04,-9.8,0.0006
-2.3104e-04,-9.8,0.0008
-2.3088e-04,-9.8,0.0006
-2.3072e-04,-9.8,0.0004
-2.3056e-04,-9.8,0.0006
-2.3040e-04,-9.8,0.0004
-2.3024e-04,-9.8,0.0006
-2.3008e-04,-9.8,0.0006
-2.2992e-04,-9.8,0.0006
-2.2976e-04,-9.8,0.0006
-2.2960e-04,-9.8,0.0004
-2.2944e-04,-9.8,0.0004
-2.2928e-04,-9.8,0.0006
-2.2912e-04,-9.8,0.0006
-2.2896e-04,-9.8,0.0006
-2.2880e-04,-9.8,0.0006
-2.2864e-04,-9.8,0.0004
-2.2848e-04,-9.8,0.0006
-2.2832e-04,-9.8,0.0004
-2.2816e-04,-9.8,0.0004
-2.2800e-04,-9.8,0.0006
-2.2784e-04,-9.8,0.0004
-2.2768e-04,-9.8,0.0006
-2.2752e-04,-9.8,0.0008
-2.2736e-04,-9.8,0.0002
-2.2720e-04,-9.8,0.0004
-2.2704e-04,-9.8,0.0004
-2.2688e-04,-9.8,0.0006
-2.2672e-04,-9.8,0.0006
-2.2656e-04,-9.8,0.0006
-2.2640e-04,-9.8,0.0006
-2.2624e-04,-9.8,0.0006
-2.2608e-04,-9.8,0.0004
-2.2592e-04,-9.8,0.0004
-2.2576e-04,-9.8,0.0006
-2.2560e-04,-9.8,0.0008
-2.2544e-04,-9.8,0.0006
-2.2528e-04,-9.8,0.0008
-2.2512e-04,-9.8,0.0004
-2.2496e-04,-9.8,0.0004
-2.2480e-04,-9.8,0.0004
-2.2464e-04,-9.8,0.0004
-2.2448e-04,-9.8,0.0004
-2.2432e-04,-9.8,0.0002
-2.2416e-04,-9.8,0.0004
-2.2400e-04,-9.8,0.0006
-2.2384e-04,-9.8,0.0006
-2.2368e-04,-9.8,0.0004
-2.2352e-04,-9.8,0.0004
-2.2336e-04,-9.8,0.0004
-2.2320e-04,-9.8,0.0006
-2.2304e-04,-9.8,0.0006
-2.2288e-04,-9.8,0.0004
-2.2272e-04,-9.8,0.0004
-2.2256e-04,-9.8,0.0004
-2.2240e-04,-9.8,0.0006
-2.2224e-04,-9.8,0.0006
-2.2208e-04,-10,0.0004
-2.2192e-04,-9.8,0.0006
-2.2176e-04,-9.8,0.0006
-2.2160e-04,-9.8,0.0006
-2.2144e-04,-9.8,0.0004
-2.2128e-04,-9.8,0.0004
-2.2112e-04,-9.8,0.0004
-2.2096e-04,-9.8,0.0006
-2.2080e-04,-9.8,0.0006
-2.2064e-04,-9.8,0.0006
-2.2048e-04,-9.8,0.0008
-2.2032e-04,-9.8,0.0006
-2.2016e-04,-9.8,0.0004
-2.2000e-04,-9.8,0.0008
-2.1984e-04,-9.8,0.0006
-2.1968e-04,-9.8,0.0008
-2.1952e-04,-9.8,0.0006
-2.1936e-04,-9.8,0.0006
-2.1920e-04,-9.8,0.0006
-2.1904e-04,-9.8,0.0004
-2.1888e-04,-9.8,0.0006
-2.1872e-04,-9.8,0.0008
-2.1856e-04,-9.8,0.0004
-2.1840e-04,-9.8,0.0006
-2.1824e-04,-9.8,0.0004
-2.1808e-04,-9.8,0.0006
-2.1792e-04,-9.8,0.0004
-2.1776e-04,-9.8,0.0006
-2.1760e-04,-9.8,0.0006
-2.1744e-04,-9.8,0.0008
-2.1728e-04,-9.8,0.0008
-2.1712e-04,-9.8,0.0006
-2.1696e-04,-9.8,0.0004
-2.1680e-04,-9.8,0.0004
-2.1664e-04,-9.8,0.0006
-2.1648e-04,-9.8,0.0004
-2.1632e-04,-9.8,0.0006
-2.1616e-04,-9.8,0.0006
-2.1600e-04,-9.8,0.0004
-2.1584e-04,-9.8,0.0006
-2.1568e-04,-9.8,0.0006
-2.1552e-04,-9.8,0.0002
-2.1536e-04,-9.8,0.0006
-2.1520e-04,-9.8,0.0006
-2.1504e-04,-9.8,0.0008
-2.1488e-04,-9.8,0.0006
-2.1472e-04,-9.8,0.0006
-2.1456e-04,-9.8,0.0006
-2.1440e-04,-10,0.0006
-2.1424e-04,-9.8,0.0004
-2.1408e-04,-9.8,0.0006
-2.1392e-04,-9.8,0.0004
-2.1376e-04,-9.8,0.0004
-2.1360e-04,-9.8,0.0002
-2.1344e-04,-9.8,0.0004
-2.1328e-04,-9.8,0.0004
-2.1312e-04,-9.8,0.0004
-2.1296e-04,-9.8,0.0004
-2.1280e-04,-9.8,0.0008
-2.1264e-04,-9.8,0.0008
-2.1248e-04,-9.8,0.0004
-2.1232e-04,-9.8,0.0006
-2.1216e-04,-9.8,0.0004
-2.1200e-04,-9.8,0.0006
-2.1184e-04,-9.8,0.0006
-2.1168e-04,-9.8,0.0004
-2.1152e-04,-9.8,0.0004
-2.1136e-04,-9.8,0.0006
-2.1120e-04,-9.8,0.0002
-2.1104e-04,-9.8,0.0004
-2.1088e-04,-9.8,0.0002
-2.1072e-04,-9.8,0.0006
-2.1056e-04,-9.8,0.0008
-2.1040e-04,-9.8,0.0006
-2.1024e-04,-9.8,0.0002
-2.1008e-04,-9.8,0.0006
-2.0992e-04,-9.8,0.0004
-2.0976e-04,-9.8,0.0004
-2.0960e-04,-9.8,0.0006
-2.0944e-04,-9.8,0.0006
-2.0928e-04,-9.8,0.0004
-2.0912e-04,-9.8,0.0006
-2.0896e-04,-9.8,0.0004
-2.0880e-04,-9.8,0.0002
-2.0864e-04,-9.8,0.0002
-2.0848e-04,-9.8,0.0006
-2.0832e-04,-9.8,0.0006
-2.0816e-04,-9.8,0.0004
-2.0800e-04,-9.8,0.0008
-2.0784e-04,-9.8,0.0004
-2.0768e-04,-9.8,0.0004
-2.0752e-04,-9.8,0.0004
-2.0736e-04,-9.8,0.0006
-2.0720e-04,-9.8,0.0004
-2.0704e-04,-9.8,0.0006
-2.0688e-04,-9.8,0.0008
-2.0672e-04,-9.8,0.0004
-2.0656e-04,-9.8,0.0002
-2.0640e-04,-9.8,0.0004
-2.0624e-04,-9.8,0.0006
-2.0608e-04,-9.8,0.0004
-2.0592e-04,-9.8,0.0006
-2.0576e-04,-9.8,0.0006
-2.0560e-04,-9.8,0.0004
-2.0544e-04,-9.8,0.0006
-2.0528e-04,-9.8,0.0002
-2.0512e-04,-9.8,0.0004
-2.0496e-04,-9.8,0.0004
-2.0480e-04,-9.8,0.0004
-2.0464e-04,-9.8,0.0006
-2.0448e-04,-9.8,0.0004
-2.0432e-04,-9.8,0.0004
-2.0416e-04,-9.8,0.0002
-2.0400e-04,-9.8,0.0004
-2.0384e-04,-9.8,0.0008
-2.0368e-04,-9.8,0.0006
-2.0352e-04,-9.8,0.0002
-2.0336e-04,-9.8,0.0004
-2.0320e-04,-9.8,0.0006
-2.0304e-04,-9.8,0.0002
-2.0288e-04,-9.8,0.0004
-2.0272e-04,-10,0.0004
-2.0256e-04,-9.8,0.0006
-2.0240e-04,-9.8,0.0004
-2.0224e-04,-9.8,0.0006
-2.0208e-04,-9.8,0.0002
-2.0192e-04,-9.8,0.0006
-2.0176e-04,-9.8,0.0004
-2.0160e-04,-9.8,0.0004
-2.0144e-04,-9.8,0.0008
-2.0128e-04,-9.8,0.0004
-2.0112e-04,-9.8,0.0004
-2.0096e-04,-9.8,0.0008
-2.0080e-04,-9.8,0.0002
-2.0064e-04,-9.8,0.0004
-2.0048e-04,-9.8,0.0002
-2.0032e-04,-9.8,0.0004
-2.0016e-04,-9.8,0.0006
-2.0000e-04,-9.8,0.0006
-1.9984e-04,-9.8,0.0004
-1.9968e-04,-9.8,0.0004
-1.9952e-04,-9.8,0.0006
-1.9936e-04,-9.8,0.0006
-1.9920e-04,-9.8,0.0006
-1.9904e-04,-9.8,0.0008
-1.9888e-04,-9.8,0.0004
-1.9872e-04,-9.8,0.0008
-1.9856e-04,-9.8,0.0006
-1.9840e-04,-9.8,0.0002
-1.9824e-04,-9.8,0.0004
-1.9808e-04,-10,0.0004
-1.9792e-04,-9.8,0.0006
-1.9776e-04,-9.8,0.0006
-1.9760e-04,-9.8,0.0004
-1.9744e-04,-9.8,0.0006
-1.9728e-04,-9.8,0.0004
-1.9712e-04,-9.8,0.0004
-1.9696e-04,-9.8,0.0002
-1.9680e-04,-9.8,0.0006
-1.9664e-04,-9.8,0.0004
-1.9648e-04,-10,0.0006
-1.9632e-04,-9.8,0.0006
-1.9616e-04,-9.8,0.0002
-1.9600e-04,-9.8,0.0004
-1.9584e-04,-9.8,0.0004
-1.9568e-04,-9.8,0.0006
-1.9552e-04,-9.8,0.0004
-1.9536e-04,-9.8,0.0004
-1.9520e-04,-9.8,0.0004
-1.9504e-04,-9.8,0.0002
-1.9488e-04,-9.8,0.0002
-1.9472e-04,-9.8,0.0004
-1.9456e-04,-9.8,0.0004
-1.9440e-04,-9.8,0.0004
-1.9424e-04,-9.8,0.0004
-1.9408e-04,-9.8,0.0006
-1.9392e-04,-9.8,0.0002
-1.9376e-04,-10,0.0002
-1.9360e-04,-9.8,0.0004
-1.9344e-04,-9.8,0.0004
-1.9328e-04,-9.8,0.0004
-1.9312e-04,-9.8,0.0002
-1.9296e-04,-9.8,0.0004
-1.9280e-04,-9.8,0.0004
-1.9264e-04,-10,0.0004
-1.9248e-04,-9.8,0.0002
-1.9232e-04,-9.8,0.0004
-1.9216e-04,-9.8,0.0004
-1.9200e-04,-9.8,0.0006
-1.9184e-04,-9.8,0.0006
-1.9168e-04,-9.8,0.0004
-1.9152e-04,-9.8,0.0002
-1.9136e-04,-9.8,0.0002
-1.9120e-04,-9.8,0.0004
-1.9104e-04,-9.8,0.0006
-1.9088e-04,-9.8,0.0008
-1.9072e-04,-9.8,0.0002
-1.9056e-04,-9.8,0.0004
-1.9040e-04,-9.8,0.0002
-1.9024e-04,-9.8,0.0004
-1.9008e-04,-9.8,0.0004
-1.8992e-04,-9.8,0.0006
-1.8976e-04,-10,0.0004
-1.8960e-04,-9.8,0.0006
-1.8944e-04,-9.8,0.0004
-1.8928e-04,-9.8,0.0002
-1.8912e-04,-10,0.0004
-1.8896e-04,-9.8,0.0004
-1.8880e-04,-9.8,0.0004
-1.8864e-04,-10,0.0004
-1.8848e-04,-9.8,0.0002
-1.8832e-04,-9.8,0.0006
-1.8816e-04,-9.8,0.0004
-1.8800e-04,-9.8,0.0006
-1.8784e-04,-9.8,0.0002
-1.8768e-04,-9.8,0.0004
-1.8752e-04,-9.8,0.0006
-1.8736e-04,-9.8,0.0004
-1.8720e-04,-9.8,0.0004
-1.8704e-04,-9.8,0.0004
-1.8688e-04,-10,0.0002
-1.8672e-04,-9.8,0.0006
-1.8656e-04,-9.8,0.0004
-1.8640e-04,-9.8,0.0002
-1.8624e-04,-9.8,0.0006
-1.8608e-04,-9.8,0.0006
-1.8592e-04,-9.8,0.0004
-1.8576e-04,-9.8,0.0002
-1.8560e-04,-9.8,0
-1.8544e-04,-10,0.0002
-1.8528e-04,-9.8,0.0004
-1.8512e-04,-9.8,0.0004
-1.8496e-04,-9.8,0.0004
-1.8480e-04,-9.8,0.0004
-1.8464e-04,-9.8,0.0004
-1.8448e-04,-9.8,0.0002
-1.8432e-04,-10,0.0004
-1.8416e-04,-10,0.0004
-1.8400e-04,-9.8,0.0004
-1.8384e-04,-9.8,0.0006
-1.8368e-04,-9.8,0.0004
-1.8352e-04,-9.8,0.0004
-1.8336e-04,-9.8,0.0004
-1.8320e-04,-9.8,0.0004
-1.8304e-04,-9.8,0.0008
-1.8288e-04,-10,0.0006
-1.8272e-04,-9.8,0.0004
-1.8256e-04,-9.8,0.0004
-1.8240e-04,-9.8,0.0006
-1.8224e-04,-10,0.0006
-1.8208e-04,-9.8,0.0004
-1.8192e-04,-9.8,0.0002
-1.8176e-04,-9.8,0.0004
-1.8160e-04,-9.8,0.0004
-1.8144e-04,-9.8,0.0004
-1.8128e-04,-10,0.0004
-1.8112e-04,-9.8,0.0002
-1.8096e-04,-9.8,0.0006
-1.8080e-04,-9.8,0.0004
-1.8064e-04,-9.8,0.0006
-1.8048e-04,-9.8,0.0006
-1.8032e-04,-9.8,0.0004
-1.8016e-04,-9.8,0.0004
-1.8000e-04,-9.8,0.0004
-1.7984e-04,-9.8,0.0004
-1.7968e-04,-9.8,0.0002
-1.7952e-04,-9.8,0.0004
-1.7936e-04,-9.8,0.0004
-1.7920e-04,-9.8,0.0004
-1.7904e-04,-9.8,0.0004
-1.7888e-04,-9.8,0.0002
-1.7872e-04,-9.8,0.0002
-1.7856e-04,-10,0.0004
-1.7840e-04,-9.8,0.0004
-1.7824e-04,-9.8,0.0004
-1.7808e-04,-9.8,0.0004
-1.7792e-04,-9.8,0.0006
-1.7776e-04,-9.8,0.0004
-1.7760e-04,-9.8,0.0004
-1.7744e-04,-9.8,0.0004
-1.7728e-04,-9.8,0.0002
-1.7712e-04,-9.8,0.0006
-1.7696e-04,-9.8,0.0006
-1.7680e-04,-9.8,0.0006
-1.7664e-04,-9.8,0.0004
-1.7648e-04,-9.8,0.0002
-1.7632e-04,-9.8,0.0004
-1.7616e-04,-9.8,0.0004
-1.7600e-04,-9.8,0.0004
-1.7584e-04,-9.8,0.0004
-1.7568e-04,-9.8,0.0004
-1.7552e-04,-9.8,0.0002
-1.7536e-04,-9.8,0.0002
-1.7520e-04,-9.8,0.0004
-1.7504e-04,-9.8,0.0002
-1.7488e-04,-9.8,0.0006
-1.7472e-04,-9.8,0.0006
-1.7456e-04,-9.8,0.0004
-1.7440e-04,-9.8,0.0002
-1.7424e-04,-9.8,0.0004
-1.7408e-04,-9.8,0.0004
-1.7392e-04,-9.8,0.0002
-1.7376e-04,-9.8,0.0004
-1.7360e-04,-9.8,0.0004
-1.7344e-04,-9.8,0.0002
-1.7328e-04,-9.8,0.0004
-1.7312e-04,-9.8,0.0004
-1.7296e-04,-9.8,0.0002
-1.7280e-04,-9.8,0.0004
-1.7264e-04,-9.8,0.0004
-1.7248e-04,-9.8,0.0004
-1.7232e-04,-9.8,0.0006
-1.7216e-04,-9.8,0.0004
-1.7200e-04,-9.8,0.0004
-1.7184e-04,-9.8,0.0004
-1.7168e-04,-9.8,0.0004
-1.7152e-04,-9.8,0.0004
-1.7136e-04,-9.8,0.0004
-1.7120e-04,-9.8,0.0006
-1.7104e-04,-9.8,0.0004
-1.7088e-04,-9.8,0.0002
-1.7072e-04,-9.8,0.0004
-1.7056e-04,-9.8,0.0002
-1.7040e-04,-9.8,0.0006
-1.7024e-04,-9.8,0.0006
-1.7008e-04,-9.8,0.0006
-1.6992e-04,-9.8,0.0004
-1.6976e-04,-9.8,0.0006
-1.6960e-04,-9.8,0.0004
-1.6944e-04,-9.8,0.0004
-1.6928e-04,-9.8,0.0006
-1.6912e-04,-9.8,0.0006
-1.6896e-04,-9.8,0.0004
-1.6880e-04,-9.8,0.0006
-1.6864e-04,-9.8,0.0004
-1.6848e-04,-9.8,0.0002
-1.6832e-04,-9.8,0.0004
-1.6816e-04,-9.8,0.0006
-1.6800e-04,-9.8,0.0008
-1.6784e-04,-9.8,0.0004
-1.6768e-04,-9.8,0.0004
-1.6752e-04,-9.8,0.0004
-1.6736e-04,-9.8,0.0004
-1.6720e-04,-9.8,0.0002
-1.6704e-04,-9.8,0.0002
-1.6688e-04,-9.8,0.0006
-1.6672e-04,-9.8,0.0004
-1.6656e-04,-9.8,0.0006
-1.6640e-04,-9.8,0.0006
-1.6624e-04,-9.8,0.0004
-1.6608e-04,-9.8,0.0002
-1.6592e-04,-9.8,0.0004
-1.6576e-04,-9.8,0.0006
-1.6560e-04,-9.8,0.0006
-1.6544e-04,-9.8,0.0004
-1.6528e-04,-9.8,0.0002
-1.6512e-04,-9.8,0.0002
-1.6496e-04,-10,0.0002
-1.6480e-04,-9.8,0.0004
-1.6464e-04,-9.8,0.0004
-1.6448e-04,-9.8,0.0006
-1.6432e-04,-9.8,0.0004
-1.6416e-04,-9.8,0.0004
-1.6400e-04,-9.8,0.0002
-1.6384e-04,-9.8,0.0004
-1.6368e-04,-9.8,0.0004
-1.6352e-04,-9.8,0.0002
-1.6336e-04,-9.8,0.0006
-1.6320e-04,-9.8,0.0004
-1.6304e-04,-9.8,0.0004
-1.6288e-04,-9.8,0.0006
-1.6272e-04,-9.8,0.0004
-1.6256e-04,-9.8,0.0002
-1.6240e-04,-9.8,0.0004
-1.6224e-04,-9.8,0.0006
-1.6208e-04,-9.8,0.0004
-1.6192e-04,-9.8,0.0004
-1.6176e-04,-9.8,0.0004
-1.6160e-04,-9.8,0.0002
-1.6144e-04,-9.8,0.0004
-1.6128e-04,-9.8,0.0004
-1.6112e-04,-9.8,0.0004
-1.6096e-04,-9.8,0.0004
-1.6080e-04,-10,0.0004
-1.6064e-04,-9.8,0.0004
-1.6048e-04,-9.8,0.0004
-1.6032e-04,-9.8,0.0004
-1.6016e-04,-9.8,0.0004
-1.6000e-04,-9.8,0.0004
-1.5984e-04,-9.8,0.0004
-1.5968e-04,-9.8,0.0004
-1.5952e-04,-9.8,0.0002
-1.5936e-04,-9.8,0.0004
-1.5920e-04,-9.8,0.0004
-1.5904e-04,-9.8,0.0002
-1.5888e-04,-9.8,0.0004
-1.5872e-04,-9.8,0.0004
-1.5856e-04,-9.8,0.0004
-1.5840e-04,-9.8,0.0002
-1.5824e-04,-9.8,0.0004
-1.5808e-04,-9.8,0.0004
-1.5792e-04,-9.8,0.0004
-1.5776e-04,-9.8,0.0002
-1.5760e-04,-9.8,0.0006
-1.5744e-04,-9.8,0.0004
-1.5728e-04,-9.8,0.0002
-1.5712e-04,-9.8,0.0004
-1.5696e-04,-9.8,0.0002
-1.5680e-04,-9.8,0.0004
-1.5664e-04,-9.8,0.0004
-1.5648e-04,-9.8,0.0002
-1.5632e-04,-9.8,0.0004
-1.5616e-04,-9.8,0.0006
-1.5600e-04,-9.8,0.0004
-1.5584e-04,-9.8,0.0002
-1.5568e-04,-9.8,0.0002
-1.5552e-04,-9.8,0.0004
-1.5536e-04,-9.8,0.0004
-1.5520e-04,-9.8,0.0004
-1.5504e-04,-9.8,0.0002
-1.5488e-04,-9.8,0.0004
-1.5472e-04,-9.8,0.0004
-1.5456e-04,-10,0.0004
-1.5440e-04,-9.8,0.0004
-1.5424e-04,-9.8,0.0004
-1.5408e-04,-9.8,0.0006
-1.5392e-04,-9.8,0.0006
-1.5376e-04,-9.8,0.0004
-1.5360e-04,-9.8,0.0002
-1.5344e-04,-9.8,0.0004
-1.5328e-04,-9.8,0.0004
-1.5312e-04,-9.8,0.0008
-1.5296e-04,-9.8,0.0006
-1.5280e-04,-9.8,0.0004
-1.5264e-04,-9.8,0.0004
-1.5248e-04,-9.8,0.0004
-1.5232e-04,-9.8,0.0004
-1.5216e-04,-9.8,0.0004
-1.5200e-04,-9.8,0.0004
-1.5184e-04,-9.8,0.0006
-1.5168e-04,-9.8,0.0006
-1.5152e-04,-9.8,0.0004
-1.5136e-04,-9.8,0.0004
-1.5120e-04,-9.8,0.0002
-1.5104e-04,-9.8,0.0004
-1.5088e-04,-9.8,0.0006
-1.5072e-04,-9.8,0.0006
-1.5056e-04,-9.8,0.0004
-1.5040e-04,-9.8,0.0004
-1.5024e-04,-9.8,0.0004
-1.5008e-04,-9.8,0.0002
-1.4992e-04,-9.8,0.0006
-1.4976e-04,-9.8,0.0004
-1.4960e-04,-9.8,0.0006
-1.4944e-04,-9.8,0.0006
-1.4928e-04,-9.8,0.0006
-1.4912e-04,-9.8,0.0006
-1.4896e-04,-9.8,0.0004
-1.4880e-04,-9.8,0.0006
-1.4864e-04,-9.8,0.0004
-1.4848e-04,-9.8,0.0006
-1.4832e-04,-9.8,0.0004
-1.4816e-04,-9.8,0.0002
-1.4800e-04,-9.8,0.0002
-1.4784e-04,-9.8,0.0004
-1.4768e-04,-9.8,0.0002
-1.4752e-04,-9.8,0.0004
-1.4736e-04,-9.8,0.0006
-1.4720e-04,-9.8,0.0004
-1.4704e-04,-9.8,0.0004
-1.4688e-04,-9.8,0.0004
-1.4672e-04,-9.8,0.0004
-1.4656e-04,-9.8,0.0002
-1.4640e-04,-9.8,0.0004
-1.4624e-04,-9.8,0.0004
-1.4608e-04,-9.8,0.0004
-1.4592e-04,-9.8,0.0004
-1.4576e-04,-9.8,0.0004
-1.4560e-04,-9.8,0.0004
-1.4544e-04,-9.8,0.0006
-1.4528e-04,-9.8,0.0006
-1.4512e-04,-9.8,0.0004
-1.4496e-04,-9.8,0.0004
-1.4480e-04,-9.8,0.0006
-1.4464e-04,-9.8,0.0004
-1.4448e-04,-9.8,0.0002
-1.4432e-04,-9.8,0.0002
-1.4416e-04,-9.8,0.0004
-1.4400e-04,-9.8,0.0004
-1.4384e-04,-9.8,0.0006
-1.4368e-04,-9.8,0.0004
-1.4352e-04,-9.8,0.0004
-1.4336e-04,-9.8,0.0002
-1.4320e-04,-9.8,0.0004
-1.4304e-04,-9.8,0.0006
-1.4288e-04,-9.8,0.0004
-1.4272e-04,-9.8,0.0004
-1.4256e-04,-9.8,0.0006
-1.4240e-04,-9.8,0.0002
-1.4224e-04,-9.8,0.0004
-1.4208e-04,-9.8,0.0002
-1.4192e-04,-9.8,0.0002
-1.4176e-04,-9.8,0.0004
-1.4160e-04,-9.8,0.0004
-1.4144e-04,-9.8,0
-1.4128e-04,-9.8,0.0004
-1.4112e-04,-9.8,0.0004
-1.4096e-04,-9.8,0.0002
-1.4080e-04,-9.8,0.0002
-1.4064e-04,-9.8,0.0002
-1.4048e-04,-9.8,0.0008
-1.4032e-04,-9.8,0.0004
-1.4016e-04,-9.8,0.0004
-1.4000e-04,-9.8,0.0006
-1.3984e-04,-9.8,0.0002
-1.3968e-04,-9.8,0.0006
-1.3952e-04,-9.8,0.0008
-1.3936e-04,-9.8,0.0006
-1.3920e-04,-9.8,0.0006
-1.3904e-04,-9.8,0.0006
-1.3888e-04,-10,0.0006
-1.3872e-04,-9.8,0.0004
-1.3856e-04,-9.8,0.0006
-1.3840e-04,-9.8,0.0006
-1.3824e-04,-9.8,0.0004
-1.3808e-04,-9.8,0.0004
-1.3792e-04,-9.8,0.0004
-1.3776e-04,-9.8,0.0006
-1.3760e-04,-9.8,0.0004
-1.3744e-04,-9.8,0.0004
-1.3728e-04,-9.8,0.0004
-1.3712e-04,-9.8,0.0008
-1.3696e-04,-9.8,0.0006
-1.3680e-04,-9.8,0.0004
-1.3664e-04,-9.8,0.0004
-1.3648e-04,-9.8,0.0004
-1.3632e-04,-9.8,0.0002
-1.3616e-04,-9.8,0.0006
-1.3600e-04,-9.8,0.0004
-1.3584e-04,-9.8,0.0004
-1.3568e-04,-9.8,0.0006
-1.3552e-04,-9.8,0.0004
-1.3536e-04,-9.8,0.0002
-1.3520e-04,-9.8,0.0002
-1.3504e-04,-9.8,0.0002
-1.3488e-04,-9.8,0.0006
-1.3472e-04,-9.8,0.0006
-1.3456e-04,-9.8,0.0002
-1.3440e-04,-9.8,0.0004
-1.3424e-04,-9.8,0.0004
-1.3408e-04,-9.8,0.0002
-1.3392e-04,-9.8,0.0002
-1.3376e-04,-9.8,0.0004
-1.3360e-04,-9.8,0.0004
-1.3344e-04,-9.8,0.0006
-1.3328e-04,-9.8,0.0002
-1.3312e-04,-9.8,0.0002
-1.3296e-04,-9.8,0.0004
-1.3280e-04,-9.8,0.0004
-1.3264e-04,-9.8,0.0004
-1.3248e-04,-9.8,0.0006
-1.3232e-04,-9.8,0.0006
-1.3216e-04,-9.8,0.0004
-1.3200e-04,-9.8,0.0002
-1.3184e-04,-10,0.0004
-1.3168e-04,-9.8,0.0002
-1.3152e-04,-9.8,0.0004
-1.3136e-04,-9.8,0.0006
-1.3120e-04,-10,0.0006
-1.3104e-04,-9.8,0.0004
-1.3088e-04,-9.8,0.0004
-1.3072e-04,-9.8,0.0004
-1.3056e-04,-9.8,0.0004
-1.3040e-04,-9.8,0.0006
-1.3024e-04,-9.8,0.0004
-1.3008e-04,-9.8,0.0006
-1.2992e-04,-9.8,0.0002
-1.2976e-04,-9.8,0.0004
-1.2960e-04,-9.8,0.0004
-1.2944e-04,-9.8,0.0006
-1.2928e-04,-9.8,0.0004
-1.2912e-04,-9.8,0.0006
-1.2896e-04,-9.8,0.0004
-1.2880e-04,-9.8,0.0006
-1.2864e-04,-9.8,0.0004
-1.2848e-04,-9.8,0.0004
-1.2832e-04,-9.8,0.0004
-1.2816e-04,-10,0.0004
-1.2800e-04,-9.8,0.0006
-1.2784e-04,-9.8,0.0004
-1.2768e-04,-9.8,0.0002
-1.2752e-04,-9.8,0.0004
-1.2736e-04,-9.8,0.0004
-1.2720e-04,-9.8,0.0002
-1.2704e-04,-9.8,0.0006
-1.2688e-04,-9.8,0.0006
-1.2672e-04,-9.8,0.0004
-1.2656e-04,-9.8,0.0006
-1.2640e-04,-9.8,0.0004
-1.2624e-04,-9.8,0.0002
-1.2608e-04,-9.8,0.0006
-1.2592e-04,-9.8,0.0004
-1.2576e-04,-9.8,0.0006
-1.2560e-04,-9.8,0.0002
-1.2544e-04,-9.8,0.0006
-1.2528e-04,-9.8,0.0004
-1.2512e-04,-9.8,0
-1.2496e-04,-9.8,0.0002
-1.2480e-04,-9.8,0.0002
-1.2464e-04,-9.8,0.0004
-1.2448e-04,-9.8,0.0006
